Temperature,Squared_Magnetization,Susceptibility,Error_m2,Error_chi
0.5,1.0,0.0,0.0,0.0
0.5353535353535354,0.9999984619140625,2.918559109708817e-06,1.4991407317479432e-06,0.00017921803162904913
0.5707070707070707,0.9999984619140625,2.737763412647209e-06,1.4991407317479432e-06,0.00016811602966972778
0.6060606060606061,0.9999953857421875,7.733794914344117e-06,3.2808494323373967e-06,0.0003464577000547772
0.6414141414141414,0.999975390625,3.896078739050096e-05,5.588143719964964e-06,0.0005575823403102184
0.6767676767676768,0.9999769287109375,3.461854300871298e-05,7.173155277643383e-06,0.0006783449528231687
0.7121212121212122,0.9999492431640625,7.234717918375746e-05,7.303884125455526e-06,0.0006564171605516928
0.7474747474747474,0.999913916015625,0.00012107766892007796,1.2207963831560877e-05,0.0010452656599566359
0.7828282828282829,0.9998723876953125,0.00016931350252766532,1.2352370861216495e-05,0.0010098660874413468
0.8181818181818181,0.9997832275390625,0.00027596054253346364,1.7436340724186767e-05,0.0013639093188697804
0.8535353535353536,0.9996635009765625,0.00042433980261172077,2.4227123043655814e-05,0.001816604161001346
0.8888888888888888,0.999474658203125,0.0006452506054666074,2.3978758412145334e-05,0.0017264706056745653
0.9242424242424242,0.9992762939453125,0.0008376014946203796,3.5904085547247096e-05,0.0024862107762552315
0.9595959595959596,0.9989391845703125,0.0012392308310072953,4.3617462969058434e-05,0.0029090552144416066
0.9949494949494949,0.9986298828125,0.0014889392703087124,4.312189726793873e-05,0.0027738105694382854
1.0303030303030303,0.9982389404296875,0.001883714272745774,5.235398918326122e-05,0.00325210662220733
1.0656565656565657,0.9976385498046875,0.0025098772293287797,5.086052062682503e-05,0.003054523779066911
1.101010101010101,0.9969818359375,0.0031663742201820146,7.255892726570293e-05,0.004217737276655717
1.1363636363636362,0.996140234375,0.0039840513625040335,6.703804248460282e-05,0.0037755825527327562
1.1717171717171717,0.995214453125,0.004731741138204074,9.719043935764972e-05,0.005308608825604031
1.2070707070707072,0.9941136474609376,0.005796294374020279,9.68715351777195e-05,0.005136217965573497
1.2424242424242424,0.992312109375,0.008198405304884828,0.00013103673775059985,0.006749990003152919
1.2777777777777777,0.99097080078125,0.009208855638579804,0.0001369448839614309,0.006859152448850812
1.3131313131313131,0.9891882080078125,0.010803715282750658,0.00015277631130261197,0.007446082372410406
1.3484848484848484,0.98675888671875,0.013365351783702926,0.00013030120050487834,0.006184182819467407
1.3838383838383836,0.9844380126953125,0.01579201410270578,0.00017531174914560987,0.008107848486033626
1.4191919191919191,0.9811673828125,0.01925025394684615,0.0002509236097470078,0.011315672536348884
1.4545454545454546,0.97823681640625,0.022772481445314963,0.00018443293873425293,0.00811504930430704
1.4898989898989898,0.975319580078125,0.025572245338982964,0.0002458770924485439,0.010561879713586284
1.5252525252525253,0.97044072265625,0.031005839093539194,0.00021617652570976833,0.00907082428408653
1.5606060606060606,0.9663698486328125,0.03650348742642837,0.0003990129040538195,0.01636340297789638
1.595959595959596,0.961624560546875,0.04136900145272445,0.000250516783879174,0.010046040143407917
1.6313131313131313,0.9563355224609374,0.05008899423108259,0.0003989871587333135,0.01565314326770445
1.6666666666666665,0.94950966796875,0.05947447265625102,0.0004401658034041148,0.01690236685071798
1.702020202020202,0.942965185546875,0.0701326542618747,0.00048378132905965964,0.01819132641496747
1.7373737373737372,0.93422314453125,0.08055431055686256,0.00045737342740789907,0.0168483606747467
1.7727272727272727,0.9265928955078125,0.10109052617989041,0.0005542309161964943,0.02000915717960685
1.808080808080808,0.91609453125,0.11974671342527764,0.0006739086197250452,0.023854106226692103
1.8434343434343434,0.9059202880859375,0.14249769015860406,0.0007412855967639497,0.025735811184089817
1.8787878787878787,0.894277783203125,0.17391299095765944,0.0007074051523996775,0.024097414223679295
1.9141414141414141,0.8810773681640625,0.21313623046441954,0.0007977759212463987,0.02667392209507756
1.9494949494949494,0.8639532958984375,0.28398970466907997,0.0009026564919133159,0.029633324003952195
1.9848484848484849,0.8491582763671875,0.32209463270933103,0.0011090607207497093,0.035760858659899045
2.02020202020202,0.829111279296875,0.40100072976562556,0.0010157234366617214,0.032178118473443325
2.0555555555555554,0.811979052734375,0.46837969540540353,0.0012596150393832737,0.03921828446944682
2.090909090909091,0.7944323486328125,0.5259218473997992,0.0013923413083497403,0.0426177513512268
2.1262626262626263,0.7668190185546875,0.6812713283011078,0.0010936104812328692,0.03291741572014947
2.1616161616161618,0.737918359375,0.8079228973926698,0.0020495148385872497,0.0606809626976113
2.196969696969697,0.7098677978515625,0.9210203871675644,0.0020261308549693047,0.05902328780269209
2.2323232323232323,0.6796255859375,1.0641651665752285,0.002636997466009094,0.07560188210241452
2.2676767676767673,0.6506135009765625,1.1664332271584446,0.0018660598846977723,0.05266528030933224
2.3030303030303028,0.615652783203125,1.31828659006579,0.00231798347926177,0.06441554089737972
2.3383838383838382,0.57932392578125,1.4422827719789422,0.00222548061960927,0.060909914496087805
2.3737373737373737,0.5455581298828125,1.556413290845246,0.0028764167092834715,0.07755309051072377
2.409090909090909,0.516021826171875,1.640174083378538,0.0021840421472426133,0.05802134610033204
