Temperature,Squared_Magnetization,Susceptibility,Error_m2,Error_chi
0.5,1.0,0.0,0.0,0.0
0.5897435897435898,0.999994140625,1.0597561141445983e-05,5.7110123114117185e-06,0.0001549422470574251
0.6794871794871795,0.99996484375,5.518040094388978e-05,1.4589726091393598e-05,0.00034354675777468916
0.7692307692307692,0.9998828125,0.00016241874999867179,2.6203921611326652e-05,0.0005450415695155737
0.858974358974359,0.999677734375,0.0003996363106350435,4.678335768360913e-05,0.0008714273192409252
0.9487179487179487,0.9991296875,0.0011294024493244863,6.46538068956016e-05,0.0010903777162933903
1.0384615384615383,0.9981578125,0.002031271666668323,0.00011469298139148886,0.0017671214910688897
1.1282051282051282,0.996484375,0.004335627784090286,0.00012780901393473002,0.0018125641976198482
1.217948717948718,0.993946484375,0.006463172240132495,0.00017429779859543722,0.002289722659443189
1.3076923076923077,0.990183203125,0.01037998370404261,0.0002166652014267111,0.0026509624645150542
1.3974358974358974,0.983803125,0.019150209357797047,0.000406406820693563,0.004653171671794192
1.4871794871794872,0.97598828125,0.028066242413793116,0.0003287324641087097,0.003536707889721295
1.5769230769230769,0.966191015625,0.0420330861814013,0.0005523759258993675,0.005604594760344802
1.6666666666666667,0.953454296875,0.06123488540625033,0.0007767798431625613,0.007457086494360581
1.7564102564102564,0.936456640625,0.0864568218270987,0.0007412361244073701,0.006752282359564989
1.8461538461538463,0.91380625,0.12328451281250077,0.000891433398195272,0.007725756117692349
1.935897435897436,0.889348828125,0.16661801078021554,0.0013658379807237012,0.011288515231411795
2.0256410256410255,0.8638359375,0.20350574079114,0.0011194551941192737,0.00884227900165099
2.1153846153846154,0.822609375,0.26554739663636245,0.0018266609054437436,0.013816198848447234
2.2051282051282053,0.792971484375,0.3075951239553046,0.0019241548560589435,0.013961309653264892
2.2948717948717947,0.753494921875,0.3586758693592874,0.002482563908149081,0.017308601996480735
2.3846153846153846,0.713283203125,0.3954597635231851,0.0019227629010793524,0.012901118820145335
2.4743589743589745,0.664138671875,0.4408036020223439,0.0028859028614322004,0.01866117497962376
2.5641025641025643,0.62763359375,0.46173060350625095,0.0024490715852417753,0.015282206691908693
2.6538461538461537,0.591055078125,0.4820756533831529,0.0021913941673992908,0.013211883675914554
2.7435897435897436,0.546107421875,0.4923994865668813,0.002459056068690259,0.014340663428623574
2.8333333333333335,0.514511328125,0.4892380278860296,0.002465400682115682,0.013922262675476783
2.923076923076923,0.47525,0.48713336557565834,0.002413440011267793,0.013210408482728971
3.0128205128205128,0.44434921875,0.47355210119680824,0.0019690227288154402,0.010456767513028369
3.1025641025641026,0.415155859375,0.4631544300426132,0.0017730114158955638,0.009143463830734156
3.1923076923076925,0.3962953125,0.4448133329367466,0.0020606683983714785,0.01032816932195825
3.282051282051282,0.367235546875,0.42812684174926774,0.001493466634647774,0.007280649843907909
3.371794871794872,0.347683984375,0.40874630233959086,0.0021223002061390894,0.010070839000994623
3.4615384615384617,0.330258984375,0.3900918016215276,0.0017073993341532887,0.007891979144530747
3.551282051282051,0.31380390625,0.37225202572202176,0.0017143865866274751,0.00772402332170068
3.641025641025641,0.293833984375,0.3530473090768047,0.0018782253244932754,0.00825360987664651
3.730769230769231,0.285772265625,0.3412413422261598,0.0017479254300515788,0.007496257514448005
3.8205128205128207,0.273057421875,0.32297723180473986,0.0022595413522433177,0.009462777206710267
3.91025641025641,0.25632109375,0.3060552873811475,0.0019933322308557503,0.008156323357731065
4.0,0.25077421875,0.2964044525,0.0016239230674974696,0.006495692269989878
