Bin Size,Error
10,0.006162236148845241
13,0.007937287320170225
17,0.007090654187591857
23,0.006897925846044045
30,0.0055614759720856504
40,0.005528149839247669
53,0.0056380345446788455
70,0.004819692856684042
93,0.003162950606639475
123,0.003926165888395045
162,0.0038675560090451686
214,0.0026747243994823715
283,0.0022171448416793845
375,0.0038546496961248487
496,0.002694418984763255
655,0.00196478525459468
866,0.0
1145,0.0
1513,nan
2000,nan
