Temperature,Squared_Magnetization,Susceptibility,Error_m2,Error_chi
0.5,0.9999996333333332,7.407339408516123e-07,1.1487155109533344e-07,2.2974310219050196e-05
0.6842105263157895,0.9999668922222222,4.916425878375409e-05,1.8912575761858677e-06,0.0002764145688271
0.868421052631579,0.999596791111111,0.000495743541732581,9.21835469699472e-06,0.0010615075105631009
1.0526315789473684,0.9978080066666667,0.0023537946383156427,2.7192681599883525e-05,0.0025833047519888486
1.236842105263158,0.9926943999999999,0.007313106152648655,6.219840782369284e-05,0.005028807441064568
1.4210526315789473,0.9812661420997371,0.018813363693698442,0.0001167936529551485,0.008218812615362397
1.6052631578947367,0.9594909789230115,0.04415448462446068,0.0001796439597150182,0.011190935195362052
1.7894736842105263,0.9207999777777776,0.10670456289394677,0.00033632016252942956,0.018794362023703468
1.9736842105263157,0.8515240395263649,0.32388131615550575,0.000600223093660377,0.030411303412125546
2.1578947368421053,0.7253814907407407,1.0270108552629047,0.0009913169080471248,0.04593907622657404
2.3421052631578947,0.5272400705174739,2.2740229717852434,0.0016010486259135687,0.06835937953338836
2.526315789473684,0.33109862222222225,2.581660141203707,0.0012375636428467096,0.04898689419601562
2.7105263157894735,0.20476814222222223,2.0494579381099376,0.0010220079271150168,0.03770514682560261
2.894736842105263,0.13634878478781012,1.4573257461021027,0.0008498744712119418,0.029359299914594354
3.0789473684210527,0.09995680000000001,1.0597454753094013,0.0008633705406654144,0.028041094483150196
3.263157894736842,0.07935715140213223,0.8211779660597868,0.0006896887720793792,0.0211356236604971
3.4473684210526314,0.0636961721796909,0.6373151377524456,0.0004276122833482184,0.012404020433001775
3.631578947368421,0.05508346683876846,0.5320820135542748,0.00043134013048368343,0.011877481853898517
3.81578947368421,0.04747923236184107,0.43877284899568,0.0003324492641603235,0.008712463474546418
4.0,0.04242988796088817,0.37443840214163,0.0003296289146384779,0.008240722865961937
