Bin Size,Error
10,0.024800964769208983
13,0.027570588237196294
17,0.029276277495749695
23,0.02688773651638489
30,0.02832981795257388
40,0.026842038073407126
53,0.022034819154162662
70,0.027206835908628
93,0.02038246659642025
123,0.02297483440513729
162,0.015715857217530618
214,0.011933763297023784
283,0.026266996893927228
375,0.02869020291814306
496,0.018731043206834507
655,0.0
866,0.0
1145,nan
1513,nan
2000,nan
